ID,Username,Comment,LikeCount,ReplyCount,Date,Comment_clean,Comment_size,Sentiment,Confidence,Comment_stem
UgxK528FZGaXo-WzOe94AaABAg,@Panadi-g1s,ASHELLLL I LOVEEEE UU,1,0,2023-07-27T05:04:34Z,ASHELLLL I LOVEEEE UU,21,positive,0.9880148768424988,ashellll loveeee uu
Ugz_G2i6riHxJU8ALXh4AaABAg,@fikarrrrrr9060,"Agak blunder, tapi masih aman si",1,0,2023-07-27T02:33:02Z,"Agak blunder, tapi masih aman si",32,negative,0.9914167523384094,aman si
Ugz4fbNaR5G7ihJrm7Z4AaABAg,@nexusme3032,2 juta coiyy,1,0,2023-07-27T01:15:52Z,2 juta coiyy,12,positive,0.8583492040634155,juta coiyy
UgxOyiWKx1Sdk1T49aJ4AaABAg,@mhafidzashari961,Kok nyandu ya,1,0,2023-07-26T22:12:51Z,Kok nyandu ya,13,negative,0.9969594478607178,nyandu ya
UgzUdQyqpk8bJ3_PRcl4AaABAg,@genderuwo1041,Owow owowwooowwwwww,1,0,2023-07-26T06:01:49Z,Owow owowwooowwwwww,19,positive,0.6074739098548889,owow owowwooowwwwww
Ugzeb2C_bVu3gcwMzIp4AaABAg,@myplaylistforya,Streamm!!!,1,0,2023-07-26T01:09:48Z,Streamm!!!,10,neutral,0.9889418482780457,
UgwNMFmm63PJGldBglF4AaABAg,@wowontipid33,liat ini sambil istighfar cok,1,0,2023-07-17T15:35:36Z,liat ini sambil istighfar cok,29,neutral,0.8768040537834167,liat istighfar cok
UgwiNUrud58LWiJyXk14AaABAg,@futurenightmareee,GILA KEREN BANGET WOIIII,1,0,2023-07-17T05:14:25Z,GILA KEREN BANGET WOIIII,24,positive,0.9963441491127014,gila keren banget woiiii
UgwgoBPxanNUIEuSIkJ4AaABAg,@pututdarmawan9753,Bagus nih nuansa arabic,1,0,2023-07-15T17:34:49Z,Bagus nih nuansa arabic,23,positive,0.9953047037124634,bagus nih nuansa arabic
Ugz51tOnHky5Ki626Bd4AaABAg,@muhammadfikri6255,GOKILLL!!!,1,0,2023-07-15T00:18:53Z,GOKILLL!!!,10,positive,0.9544499516487122,
UgylJWf3tkkAjJgjESd4AaABAg,@bonievale140,Keren sih lagunya....cocok buat ost kek sailormoon wedding peach ..anime2 gituh baguss,1,0,2023-07-14T11:26:01Z,Keren sih lagunya....cocok buat ost kek sailormoon wedding peach ..anime2 gituh baguss,86,positive,0.9975095987319946,keren sih ost kek sailormoon wedding peach gituh baguss
UgxXYkaYlz-CbpVK5m54AaABAg,@kiaakikiaa,sus banget,1,0,2023-07-13T12:37:36Z,sus banget,10,negative,0.9969154596328736,sus banget
UgwaF2w_dDVnltvrMu54AaABAg,@AkuaQua,Hallo aqua desu,1,0,2023-07-13T09:09:09Z,Hallo aqua desu,15,neutral,0.8891400694847107,hallo aqua desu
UgzaMEHLq1Q3K9ntBZp4AaABAg,@hantubonus8229,Katrin Cleopatra kuuuuuuuu❤❤❤❤❤❤,1,0,2023-07-11T08:31:02Z,Katrin Cleopatra kuuuuuuuu,26,positive,0.902559459209442,katrin cleopatra kuuuuuuuu
UgwvrwCLCeQck0lz9Wh4AaABAg,@samuely.ambarita4256,"Videonya keren banget sumpah, apalagi liat maeng ga ngelawak itu jarang jarang",1,0,2023-07-03T02:39:20Z,"Videonya keren banget sumpah, apalagi liat maeng ga ngelawak itu jarang jarang",78,positive,0.996269702911377,video keren banget liat maeng ga ngelawak jarang jarang
UgwAMOLlZpFMxfZHpnN4AaABAg,@makelarperang,Fuck Team Pojok Kanan,1,0,2023-06-16T08:32:00Z,Fuck Team Pojok Kanan,21,neutral,0.8912113308906555,fuck team pojok kanan
UgyS7LoKscxUz_1eLll4AaABAg,@rizkybaliyan,Marsha so huhhh,1,0,2023-06-13T17:46:23Z,Marsha so huhhh,15,negative,0.8783020973205566,marsha huhhh
UgwU8nGnLS9-5gPD8Ht4AaABAg,@fiqihalfurqon8465,Freya Oshiku Satu Satunya!!!,1,0,2023-06-13T08:30:43Z,Freya Oshiku Satu Satunya!!!,28,positive,0.6451333165168762,freya oshiku
Ugx4UWOvZEAJVgLDfVN4AaABAg,@vidianderskor,uhuy,1,0,2023-06-12T13:29:20Z,uhuy,4,positive,0.7023231387138367,uhuy
UgwtIVkY1v_6TJlEP754AaABAg,@NabilaNabila-hq9hy,Wedeh keren bangett😍❤️,1,0,2023-06-12T13:18:01Z,Wedeh keren bangett,19,positive,0.9967741370201112,wedeh keren bangett
UgxoJ9wgu2W_4MhvylZ4AaABAg,@Believa_27,uwaw,1,0,2023-06-12T09:03:29Z,uwaw,4,negative,0.5194421410560608,uwaw
UgzBeGG3dha1kTJ_UPB4AaABAg,@hananarfu1712,Tambahin darbuka asik tuch,1,0,2023-06-10T04:19:35Z,Tambahin darbuka asik tuch,26,positive,0.9922009706497192,tambahin darbuka asik tuch
UgwoKj-I6sEz_Co_CbN4AaABAg,@barronfirst7857,Ak jg mw😋,1,0,2023-06-08T10:37:29Z,Ak jg mw,8,neutral,0.9177761673927308,ak jg mw
UgxEsu_z0r8IGQmalXN4AaABAg,@JsbvsuabsinsBsisbsinsbs-xt4kg,Aku cuma bisa melongo bagus bngt,1,0,2023-06-07T18:02:22Z,Aku cuma bisa melongo bagus bngt,32,positive,0.9596903324127196,longo bagus bngt
UgzIti8KWhWVsVwpJNl4AaABAg,@dhimasprathama.idn1,Pasti yang nonton itu pendukung Anies ya kan?,1,0,2023-06-07T07:54:20Z,Pasti yang nonton itu pendukung Anies ya kan?,45,negative,0.8636016249656677,nonton dukung anies ya
UgxE3geM2fPsAwnxBPp4AaABAg,@muhammadgilangfirmansyah9906,kocak hidup di konoha mah ribet,1,0,2023-06-06T12:07:57Z,kocak hidup di konoha mah ribet,31,negative,0.9942508935928344,kocak hidup konoha mah ribet
UgzId0ipIAx3OpBJnyN4AaABAg,@fairuzalqolbi3108,JKT48,1,0,2023-06-06T05:39:10Z,JKT48,5,neutral,0.6608091592788696,jkt48
UgzMfdq19CwG4Q69l5l4AaABAg,@kazefuyu_,wahhhh cantik sekaliii,1,0,2023-06-06T01:36:30Z,wahhhh cantik sekaliii,22,positive,0.9964469075202942,wahhhh cantik sekaliii
Ugyv250k-_nXz_a_Ktl4AaABAg,@Dipzx185,Waduh  saya terkejuet,1,0,2023-06-05T16:49:55Z,Waduh saya terkejuet,20,negative,0.9974905252456664,terkejuet
UgyuixMGQbMRqaolVWp4AaABAg,@qodratngalimkencono5494,Vibesnya kayak belly dance arab,1,0,2023-06-04T02:02:47Z,Vibesnya kayak belly dance arab,31,negative,0.5619039535522461,vibesnya kayak belly dance arab
UgzB1wtCgjW6zxWxLW54AaABAg,@qodratngalimkencono5494,Freya😍😍😍😍,1,0,2023-06-04T02:00:10Z,Freya,5,positive,0.7639661431312561,freya
Ugzw_VL8nKKqd1Y_3yl4AaABAg,@TCLwandouyou,"Katanya Puan itu artinya bidadari selempang yang datang dari kayangan . tetap streaming ya guys🎉












Aku nonton lagi  pada  3 Juni 2O23,  musim semi, mari beat  sampai 100 jeti views",1,0,2023-06-03T15:10:58Z,"Katanya Puan itu artinya bidadari selempang yang datang dari kayangan . tetap streaming ya guys Aku nonton lagi pada 3 Juni 2O23, musim semi, mari beat sampai 100 jeti views",173,positive,0.6151199340820312,puan bidadari selempang kayangan streaming ya guys nonton juni musim mari beat jet views
Ugyf7VmlHH2We7YSyUZ4AaABAg,@TCLwandouyou,"Selamat hari vesak Day . tetap streaming ya guys🎉












Aku nonton lagi  pada  2 Juni 2O23,  musim semi, mari beat  sampai 100 jeti views",1,0,2023-06-03T15:02:36Z,"Selamat hari vesak Day . tetap streaming ya guys Aku nonton lagi pada 2 Juni 2O23, musim semi, mari beat sampai 100 jeti views",126,neutral,0.771003246307373,selamat vesak day streaming ya guys nonton juni musim mari beat jet views
Ugz-rC8q-njUbwCUm2F4AaABAg,@Ulew_Gaming,Freyaaaaw😂😂😂❤,1,0,2023-06-03T11:24:22Z,Freyaaaaw,9,positive,0.6475557684898376,freyaaaaw
Ugw-z_E6SoC3NZuPygx4AaABAg,@jalansetapak9178,Vibesnya Mesir banget ya,1,0,2023-06-02T08:02:09Z,Vibesnya Mesir banget ya,24,positive,0.9450938105583192,vibesnya mesir banget ya
Ugy52ry9sVE2VHvvIS54AaABAg,@encyputri802.,"2 Juni 2023









Selamat bulan baru dengan semangat baru untuk terus streaming MP3 JKT48 new era MV 😂 besok animasi",1,0,2023-06-02T06:21:23Z,2 Juni 2023 Selamat bulan baru dengan semangat baru untuk terus streaming MP3 JKT48 new era MV besok animasi,108,neutral,0.8865388631820679,juni selamat semangat streaming jkt48 new era mv besok animasi
UgxQoT70I3Jgym_Ant94AaABAg,@ashaaayaaaa,ashelia,1,0,2023-06-02T02:30:24Z,ashelia,7,positive,0.5688381791114807,ashelia
UgzwLAn1m91y6kXqXy94AaABAg,@ashaaayaaaa,❤❤❤},1,0,2023-06-02T02:30:13Z,},1,positive,0.7162675261497498,
Ugy6Ql9LkD-KQmrk-9p4AaABAg,@afaiyah8588,No freya kuu,1,0,2023-06-02T02:22:38Z,No freya kuu,12,negative,0.6328922510147095,freya kuu
Ugw25tWY3H1Ri3OLcU14AaABAg,@KaptenPersipura,"Balik lagi wkwkwkw
• 01-06-2023
• 22-08-2024",1,0,2024-08-21T17:09:46Z,Balik lagi wkwkwkw 01-06-2023 22-08-2024,40,neutral,0.9877235889434814,wkwkwkw
Ugz2UMTlJTwi70m1nWJ4AaABAg,@shinbilovers-9533,Gila jot,1,0,2023-05-31T14:58:58Z,Gila jot,8,positive,0.776990532875061,gila jot
Ugy5e6h8b4C2UkM1Q2N4AaABAg,@bryantjuniverm.s1200,Maeng kuhhhhhhh,1,0,2023-05-30T14:26:50Z,Maeng kuhhhhhhh,15,positive,0.8507665395736694,maeng kuhhhhhhh
UgzRe6z-5fj7pzjNYDR4AaABAg,@farel423,enak bt lagu nya,1,0,2023-05-29T09:25:34Z,enak bt lagu nya,16,positive,0.9970077872276306,enak bt lagu nya
Ugw7NpRLXw6nNdUGiyF4AaABAg,@farhanfikri390,wow 1.6m,1,0,2023-05-29T05:46:22Z,wow 1.6m,8,positive,0.9083778858184814,wow
UgzlvpONO1DsFHLKOEx4AaABAg,@beardeddog8215,"""Jika pengen kaya ciptakan kontroversi""
-sun tzu art of war 😂😂😂😂",1,0,2023-05-28T12:03:45Z,"""Jika pengen kaya ciptakan kontroversi"" -sun tzu art of war",59,negative,0.8831244111061096,ken kaya cipta tzu art war
UgwJnCzhT2eCk08M_gR4AaABAg,@berrypop14,Terngiang ngiang,1,0,2023-05-25T05:02:18Z,Terngiang ngiang,16,negative,0.9591415524482728,ngiang ngiang
UgwQOMTzsylH9_htFMl4AaABAg,@48_MyLove,Kesini cuma pengen liat Freya,1,0,2023-05-24T13:45:11Z,Kesini cuma pengen liat Freya,29,neutral,0.8209846019744873,kesini ken liat freya
UgwVRg2qqebhw96mNOZ4AaABAg,@encyputri802.,"24 Mei 2023










Kisah film kartun Upin Ipin the movie perjalanan mereka ke luar angkasa Antariksa asyiknya 😂 sama seperti lagu JKT48 new era MV lagu is the best",1,0,2023-05-24T05:01:37Z,24 Mei 2023 Kisah film kartun Upin Ipin the movie perjalanan mereka ke luar angkasa Antariksa asyiknya sama seperti lagu JKT48 new era MV lagu is the best,154,positive,0.5488623380661011,mei kisah film kartun upin ipin movie jalan angkasa antariksa asyik lagu jkt48 new era mv lagu best
UgyXdZCkBZS0PGIdIQ14AaABAg,@NTB48,Wow perfect,1,0,2023-05-22T10:46:29Z,Wow perfect,11,positive,0.9955429434776306,wow perfect
UgxwbmX9nzu2I_I8KAV4AaABAg,@muhammadirman8621,cuman fokus ke freya gua,1,0,2023-05-21T12:43:16Z,cuman fokus ke freya gua,24,negative,0.9746175408363342,cuman fokus freya gua
UgzYuMX72-qu5qcuKvF4AaABAg,@parallax620,Gehhh,1,0,2023-05-20T18:04:55Z,Gehhh,5,positive,0.5956588983535767,gehhh
Ugz1PYIR2Ki02efvW7V4AaABAg,@lurima,Waduuuuu pas adegan itunya bikin greget sendiri wkwkwk,1,0,2023-05-18T05:30:55Z,Waduuuuu pas adegan itunya bikin greget sendiri wkwkwk,54,positive,0.9780569672584534,waduuuuu pas adegan itu bikin greget wkwkwk
UgzrEr-PeQFWZxhvPBt4AaABAg,@TCLwandouyou,"Semoga yang nonton harimu bahagia. tetap streaming ya guys🎉












Aku nonton lagi  pada  17 Mei 2O23,  musim semi, mari beat  sampai 100 jeti views",1,0,2023-05-17T20:16:13Z,"Semoga yang nonton harimu bahagia. tetap streaming ya guys Aku nonton lagi pada 17 Mei 2O23, musim semi, mari beat sampai 100 jeti views",136,positive,0.5390879511833191,moga nonton hari streaming ya guys nonton mei musim mari beat jet views
UgznQew8f-9Jpy6-cj54AaABAg,@nandaabi6288,SEEEESSSHHH MARSHAA ❤❤❤,1,0,2023-05-17T18:19:01Z,SEEEESSSHHH MARSHAA,19,positive,0.9853093028068542,seeeessshhh marshaa
UgyHsBbV-r-qMchHI3J4AaABAg,@akhmad_fathoni,"musicnya wenak, dancenya gokil, vibenya udah sesuai, sensual2 gitu, tp liriknya aduh diksinya ngeganjel dengernya",1,0,2023-05-17T15:09:59Z,"musicnya wenak, dancenya gokil, vibenya udah sesuai, sensual2 gitu, tp liriknya aduh diksinya ngeganjel dengernya",113,positive,0.8790006041526794,musicnya dancenya vibenya udah tp lirik aduh diksi ngeganjel dengernya
UgzPSxf1lospUvaHmdR4AaABAg,@AI-hz4yp,"1,480,760 views",1,0,2023-05-15T09:09:15Z,"1,480,760 views",15,neutral,0.9945281147956848,views
UgwdKlGTwN8L5JQ-T1N4AaABAg,@novalvalendika5228,waduh,1,0,2023-05-14T01:14:25Z,waduh,5,negative,0.9962390661239624,
Ugw_2W6C2v18WI-vjAd4AaABAg,@tegaribrahim3564,GOKILL GES,1,0,2023-05-23T19:06:40Z,GOKILL GES,10,positive,0.958693265914917,gokill ges
UgyHyBL-U9DxgvMY7fp4AaABAg,@yoo-nime,Ferya di paksa untuk dewasa,1,0,2023-05-11T15:04:06Z,Ferya di paksa untuk dewasa,27,negative,0.9725930094718932,ferya paksa dewasa
UgyIsRx_xSORH0ibLe14AaABAg,@twothousandisland,kerasa banget nadanya tipe lagu lagu anime yang sedikit ada bumbu drama,1,0,2023-05-10T08:01:07Z,kerasa banget nadanya tipe lagu lagu anime yang sedikit ada bumbu drama,71,negative,0.757224440574646,rasa banget nada tipe lagu lagu anime bumbu drama
UgwPRxW6mstxbxPTk0R4AaABAg,@kangposthing,Kek medusha wathehel,1,0,2023-05-10T07:48:59Z,Kek medusha wathehel,20,positive,0.8381488919258118,kek medusha wathehel
UgycWBkLKCmF5zuUWhd4AaABAg,@Bora-qm8of,"DENIAL IS A RIVER IN EGYPT


LET'S GO GIRLS SLAAAYYY💅💅💅💅",1,0,2023-05-10T06:05:27Z,DENIAL IS A RIVER IN EGYPT LET'S GO GIRLS SLAAAYYY,50,neutral,0.5652648210525513,denial river egypt go girls slaaayyy
Ugx_NjtHhqcnvgwlScJ4AaABAg,@karuniananda3400,Goks 🔥,1,0,2023-05-09T11:33:04Z,Goks,4,negative,0.6663568615913391,goks
UgxrMwqLBBRikeQFIP14AaABAg,@trouch9785,Gak nyangka bakal se yuri ini💀,1,0,2023-05-09T06:41:34Z,Gak nyangka bakal se yuri ini,29,positive,0.9524157047271729,gak nyangka yuri
Ugy48SuNv65EtM_X3Mt4AaABAg,@andryy7050,gasemua orang kuat freyaa,1,0,2023-05-09T01:58:21Z,gasemua orang kuat freyaa,25,positive,0.9741665720939636,gasemua orang kuat freyaa
Ugw_1XwmSU2tNgiHnZR4AaABAg,@kodriyantobarus6464,Freya kamu nackal:(,1,0,2023-05-08T19:49:42Z,Freya kamu nackal:(,19,negative,0.9202466607093812,freya
Ugw2J07IfmWgAh4rI2l4AaABAg,@ahmdzainanwr8052,Freyaaaaa,1,0,2023-05-08T02:43:22Z,Freyaaaaa,9,positive,0.9099397659301758,freyaaaaa
Ugyqo7ukOduxQxzc2Cp4AaABAg,@gabrielvincee,Keren,1,0,2023-05-07T18:14:53Z,Keren,5,positive,0.9971580505371094,keren
Ugwwh_fbAoWoRViPkrp4AaABAg,@GabrielTelevisi,keren,1,0,2023-05-07T08:33:53Z,keren,5,positive,0.9971580505371094,keren
Ugzi0cHikTuByBO_qp14AaABAg,@DenaNatalia92,"Dah 1,4jt aja
Dah 1,5jt aja😊
Dah 1,6jt aja😅
Dah 1,7jt aja🎉",1,0,2023-06-12T08:03:50Z,"Dah 1,4jt aja Dah 1,5jt aja Dah 1,6jt aja Dah 1,7jt aja",55,neutral,0.7850654721260071,dah aja dah aja dah aja dah aja
UgyfEgqYQpld1WIg7mV4AaABAg,@Opungyin5568,Freya brutal cok,1,0,2023-05-07T03:49:02Z,Freya brutal cok,16,negative,0.9976592063903807,freya brutal cok
UgwrB2XL41asgA_6t1h4AaABAg,@fadilhyno,Freya 🥰,1,0,2023-05-06T06:51:54Z,Freya,5,positive,0.7639661431312561,freya
UgwoHPr6GV5jkDzUBhR4AaABAg,@encyputri802.,"6 Mei 2023









Spesial musik lebaran part Bonus 😂 sama seperti lagu JKT48 new era MV bikin mempesona lagu ini",1,0,2023-05-06T04:40:44Z,6 Mei 2023 Spesial musik lebaran part Bonus sama seperti lagu JKT48 new era MV bikin mempesona lagu ini,103,positive,0.870384931564331,mei spesial musik lebaran part bonus lagu jkt48 new era mv bikin pesona lagu
UgyKJlijQ8-2CEPk3yl4AaABAg,@RandaMidos,Omaagaa Marshaaa,1,0,2023-05-04T14:54:11Z,Omaagaa Marshaaa,16,positive,0.9284102320671082,omaagaa marshaaa
Ugz7iPdWaE0ljWpIP2t4AaABAg,@TCLwandouyou,"Kalender lunar bulan 3 tanggal 15. tetap streaming ya guys🎉










Aku nonton lagi  pada  EMPAT Mei 2O23,  musim semi, mari beat  sampai 100",1,0,2023-05-04T14:15:34Z,"Kalender lunar bulan 3 tanggal 15. tetap streaming ya guys Aku nonton lagi pada EMPAT Mei 2O23, musim semi, mari beat sampai 100",128,neutral,0.8564152717590332,kalender lunar tanggal streaming ya guys nonton mei musim mari beat
Ugye6DgtGPMpNGlLo9F4AaABAg,@ardiansyah_nur,"Coba kalo cowo yg buat ,lgsng disamain Ama lil nas",1,0,2023-05-04T14:02:22Z,"Coba kalo cowo yg buat ,lgsng disamain Ama lil nas",50,neutral,0.6269829273223877,coba kalo cowo yg disamain ama lil nas
Ugxvzh563qHEPpYT8Ll4AaABAg,@NaGaFaCONQUER,1:05,1,0,2023-05-03T15:18:34Z,1:05,4,neutral,0.8248009085655212,
Ugw305AqsLpjUtL90Lt4AaABAg,@farizalkaprawi9309,Kesini setelah denger Cover AI kobo dan zeta,1,0,2023-05-03T09:20:52Z,Kesini setelah denger Cover AI kobo dan zeta,44,neutral,0.7729606628417969,kesini denger cover ai kobo zeta
UgzUyYxCJES4WF5St-N4AaABAg,@yenia1443,Muthe love you,1,0,2023-05-02T21:07:55Z,Muthe love you,14,positive,0.9842867851257324,muthe love
UgxS5TURdU-Z87_wZyd4AaABAg,@aprilliahatake984,"DENGERIN LAGU INI WAKTU ERA SI SINKA :( SKRG MARSHA, ANJROOTTT JIWA WOTAKUH KEMBALI",1,0,2023-05-02T14:53:18Z,"DENGERIN LAGU INI WAKTU ERA SI SINKA :( SKRG MARSHA, ANJROOTTT JIWA WOTAKUH KEMBALI",83,positive,0.67059725522995,dengerin lagu era si sinka skrg anjroottt jiwa wotakuh
UgzXyG3QCF_evCSWZIV4AaABAg,@miko-zk9gz,Coba jot dakishimeraretara bikinin performance video juga ...,1,0,2023-05-02T09:52:50Z,Coba jot dakishimeraretara bikinin performance video juga ...,61,neutral,0.9916330575942992,coba jot dakishimeraretara bikinin performance video
UgwvIUSBr7yroOREiPN4AaABAg,@muhammadazisb.j7382,"Malam ini rahasia ya
Kamu tak boleh bilang siapa-siapa
Datang ke sini juga rahasia
Terus sekarang mau apa?
Ah, di cahaya bulan (Misterius)
Ah, awan menghiasi (Mengundang)
Ayo ke sini, apakah yang kau mau?
Ke taman bunga para gadis
Rasa madu adalah rahasianya
Ya (Ya)
Ini janji yang terlarang
Ketakutan (Juga was-was)
Terasa, 'kan? (Ya, terasa)
Permainan berbahaya
Tiba-tiba saling memandang
Kenapa? (Kenapa?)
Hanya terdiam saja, kah?
Tangan yang (Diulurkan)
Bersentuhan (Kita bagai)
Sari bunga dan kupu-kupu malam
Aku tak biasa punya rahasia
Nanti pasti 'kan dimarahi mama
Rahasia bukanlah masalah
Nikmati sajalah saat ini
Ah, bunga yang tak pernah (Aku lihat)
Ah, aromanya itu (Manisnya)
Jangan menggodaku, akan aku ajari
Di taman bunga para gadis
Cinta itu 'kan selalu immoral
Hei (Hei)
Bibir yang mulai mendekat
Tidak boleh (Ah, boleh lah)
Jangan ah (Ih, lucunya)
Kita telah melewati
Batasnya dan saling mencinta
Sudah (Sudah)
Nafas pun menjadi panjang
Panas sekali (Insting ini)
Menakutkan (Menyerahlah)
Sari bunga dan kupu-kupu malam
""Kalau dilihat orang bagaimana?""
""Ya udah, tunjukkan aja""
""Kamu cinta sama aku?""
""Hmm... gimana ya?""
""Ha, cinta enggak?""
""Ayo ke sini""
""Kakak!""
""Iya, iya, anak baik""
Rasa madu adalah rahasianya
Ya (Ya)
Ini janji yang terlarang
Ketakutan (Juga was-was)
Terasa, 'kan? (Ya, terasa)
Permainan berbahaya
Tiba-tiba saling memandang
Kenapa? (Kenapa?)
Hanya terdiam saja, kah?
Tangan yang (Diulurkan)
Bersentuhan (Kita bagai)
Sari bunga dan kupu-kupu malam",1,0,2023-05-02T05:28:25Z,"Malam ini rahasia ya Kamu tak boleh bilang siapa-siapa Datang ke sini juga rahasia Terus sekarang mau apa? Ah, di cahaya bulan (Misterius) Ah, awan menghiasi (Mengundang) Ayo ke sini, apakah yang kau mau? Ke taman bunga para gadis Rasa madu adalah rahasianya Ya (Ya) Ini janji yang terlarang Ketakutan (Juga was-was) Terasa, 'kan? (Ya, terasa) Permainan berbahaya Tiba-tiba saling memandang Kenapa? (Kenapa?) Hanya terdiam saja, kah? Tangan yang (Diulurkan) Bersentuhan (Kita bagai) Sari bunga dan kupu-kupu malam Aku tak biasa punya rahasia Nanti pasti 'kan dimarahi mama Rahasia bukanlah masalah Nikmati sajalah saat ini Ah, bunga yang tak pernah (Aku lihat) Ah, aromanya itu (Manisnya) Jangan menggodaku, akan aku ajari Di taman bunga para gadis Cinta itu 'kan selalu immoral Hei (Hei) Bibir yang mulai mendekat Tidak boleh (Ah, boleh lah) Jangan ah (Ih, lucunya) Kita telah melewati Batasnya dan saling mencinta Sudah (Sudah) Nafas pun menjadi panjang Panas sekali (Insting ini) Menakutkan (Menyerahlah) Sari bunga dan kupu-kupu malam ""Kalau dilihat orang bagaimana?"" ""Ya udah, tunjukkan aja"" ""Kamu cinta sama aku?"" ""Hmm... gimana ya?"" ""Ha, cinta enggak?"" ""Ayo ke sini"" ""Kakak!"" ""Iya, iya, anak baik"" Rasa madu adalah rahasianya Ya (Ya) Ini janji yang terlarang Ketakutan (Juga was-was) Terasa, 'kan? (Ya, terasa) Permainan berbahaya Tiba-tiba saling memandang Kenapa? (Kenapa?) Hanya terdiam saja, kah? Tangan yang (Diulurkan) Bersentuhan (Kita bagai) Sari bunga dan kupu-kupu malam",1487,neutral,0.0,malam rahasia ya bilang rahasia cahaya awan hias ayo kau taman bunga gadis madu rahasia ya janji larang takut main bahaya pandang diam tangan sentuh sari bunga malam rahasia marah mama rahasia nikmat bunga aroma ajar taman bunga gadis cinta immoral hei bibir dekat ah lewat batas cinta nafas panas takut sari bunga malam orang tunjuk cinta gimana cinta anak madu rahasia ya janji larang takut main bahaya pandang diam tangan sentuh sari bunga malam
UgyRmSsYVsppJA_fCAJ4AaABAg,@farhanfikri390,kerennn,1,0,2023-05-02T02:09:06Z,kerennn,7,positive,0.9970130920410156,kerennn
UgzmYMF-vWqOp9_3Tlp4AaABAg,@farhanfikri390,wow 1.3m,1,0,2023-05-02T02:06:55Z,wow 1.3m,8,positive,0.8884684443473816,wow
Ugx26RZU404AstdqIbR4AaABAg,@TCLwandouyou,"Malam minggu tetap streaming ya guys🎉










Aku nonton lagi  pada  29  April 2O23,  musim semi, mari beat  sampai 100",1,0,2023-05-01T17:01:56Z,"Malam minggu tetap streaming ya guys Aku nonton lagi pada 29 April 2O23, musim semi, mari beat sampai 100",105,neutral,0.9291203022003174,malam minggu streaming ya guys nonton april musim mari beat
Ugxp0hynvxchmjF7Wpx4AaABAg,@dogcry0184,aku mau freya tiap harii😋😋😋,1,0,2023-05-01T11:40:22Z,aku mau freya tiap harii,24,neutral,0.6971822381019592,freya hari
Ugy0Lmkt-oQIcHBctSd4AaABAg,@kambasku6886,Lghdtv+ 😢,1,0,2023-05-01T05:53:23Z,Lghdtv+,7,neutral,0.9193924069404602,
UgzqizVGWRnWvYu7LaR4AaABAg,@tamagaudenzi375,marshaaa mutheee,1,0,2023-05-01T04:56:25Z,marshaaa mutheee,16,positive,0.7913047075271606,marshaaa mutheee
UgyJff5X8p9iWECNcfZ4AaABAg,@gajahmada761,kenapa sus banget sih😭😭,1,0,2023-04-22T14:05:45Z,kenapa sus banget sih,21,negative,0.9976363182067872,sus banget sih
Ugy9_277L5rtwjYbcnx4AaABAg,@tEddyakabEpapatkutusmulyana,Lu goblok.,1,0,2023-04-09T13:42:13Z,Lu goblok.,10,negative,0.9982911944389344,lu
Ugx4f7Ivbc7sAgh3zbZ4AaABAg,@tEddyakabEpapatkutusmulyana,PakEk lirik palsu elo lagi lagu elo.,1,0,2023-03-31T01:11:20Z,PakEk lirik palsu elo lagi lagu elo.,36,negative,0.994574010372162,pakek lirik palsu elo lagu
UgygV2qWa9ksYWnB3PB4AaABAg,@tEddyakabEpapatkutusmulyana,"PEngEn mElody nurramdhani masuk penjara aja, copotin hijab elo mElotod?",1,0,2023-03-31T01:09:39Z,"PEngEn mElody nurramdhani masuk penjara aja, copotin hijab elo mElotod?",71,negative,0.9675831198692322,ken melody nurramdhani masuk penjara copotin hijab elo
UgwZ5d0w8rPYw2BQo9J4AaABAg,@tEddyakabEpapatkutusmulyana,"Emang gini dah kepEngEn Enak in kaontaol penonton, PSK viral di youtube, coba kalok aparat gerebek aja fx sudirman nya guwE tandain elo.",1,0,2023-03-31T01:07:10Z,"Emang gini dah kepEngEn Enak in kaontaol penonton, PSK viral di youtube, coba kalok aparat gerebek aja fx sudirman nya guwE tandain elo.",136,negative,0.975613534450531,emang gin dah ken enak kaontaol psk viral coba kalok aparat gerebek aja fx sudirman nya guwe tandain
UgyE5cxzqqKiOkscD1p4AaABAg,@tEddyakabEpapatkutusmulyana,Agama lo apa nyEd? Sini gw bakar lo kalok berani balik ke bali lagi.,1,0,2023-03-21T09:12:42Z,Agama lo apa nyEd? Sini gw bakar lo kalok berani balik ke bali lagi.,68,negative,0.9925082325935364,agama lo gw bakar lo kalok berani bal
UgyiTqMFVUF5kJTqEEV4AaABAg,@-.--..-.-,o,1,0,2023-03-18T14:14:42Z,o,1,positive,0.7239910960197449,
UgwRq690Osdexc2y0Sd4AaABAg,@HantuBanyu-o5y,BLUNDER,1,0,2023-03-18T07:56:35Z,BLUNDER,7,negative,0.9975800514221193,blunder
